age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53,Private,663291,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Laos,>50K
40,Private,36440,Bachelors,13,Separated,Sales,Own-child,White,Female,0,0,55,United-States,<=50K
22,Private,120131,Assoc-acdm,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,174260,10th,9,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
33,Private,203079,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,Haiti,<=50K
67,Self-emp-inc,207352,Some-college,10,Separated,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
26,Private,167062,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,100950,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
41,Private,277488,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
37,State-gov,232577,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
30,Private,209230,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,38,United-States,<=50K
41,Private,327164,Masters,14,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,176520,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,Japan,<=50K
43,Self-emp-not-inc,79586,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
22,Private,156464,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
46,Private,184169,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,73047,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,7443,0,40,United-States,>50K
32,Private,159755,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Female,0,0,54,United-States,<=50K
41,Private,225014,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
88,Self-emp-not-inc,194901,10th,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,124661,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,25,United-States,<=50K
26,State-gov,173944,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,246891,12th,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
33,Private,140673,Assoc-acdm,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,50,United-States,>50K
24,Private,184975,Bachelors,13,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,30,South,<=50K
37,Private,97254,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,314897,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
37,Self-emp-inc,358355,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,>50K
48,Local-gov,139989,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
32,Local-gov,95799,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
26,Private,184169,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,33350,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
57,Private,264453,Assoc-acdm,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
67,Private,92845,HS-grad,9,Widowed,Craft-repair,Husband,White,Male,0,0,40,Scotland,>50K
69,State-gov,336540,Some-college,10,Separated,Craft-repair,Own-child,White,Female,0,0,35,United-States,<=50K
27,State-gov,195253,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,2407,0,40,United-States,>50K
49,Private,163885,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
59,Private,90787,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,43,United-States,<=50K
36,Private,147258,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
37,Self-emp-inc,133986,Prof-school,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Japan,<=50K
18,Private,66473,Bachelors,7,Never-married,Exec-managerial,Own-child,Black,Male,0,0,42,United-States,>50K
20,Federal-gov,128472,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,31014,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
23,Private,149388,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,India,<=50K
55,Private,298130,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
32,Private,103538,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,>50K
85,Private,149726,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,60,United-States,<=50K
60,Private,376133,Some-college,10,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,35,United-States,<=50K
32,Private,156580,11th,7,Married-spouse-absent,Sales,Other-relative,White,Male,0,0,40,United-States,>50K
73,Local-gov,361280,11th,7,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
62,Private,198813,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Self-emp-inc,375502,HS-grad,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
69,Private,219155,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
59,Self-emp-not-inc,256866,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,49469,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,>50K
47,Self-emp-inc,202752,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,37,United-States,<=50K
27,Private,146659,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
42,Local-gov,29810,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,101283,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,3325,0,60,United-States,<=50K
54,Private,109282,11th,7,Widowed,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,166789,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,38,United-States,>50K
32,State-gov,326064,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,72,United-States,<=50K
78,Self-emp-not-inc,295279,11th,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
33,Private,23780,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
60,Federal-gov,225594,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,49,United-States,<=50K
73,Private,367260,7th-8th,11,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,331776,1st-4th,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,155489,7th-8th,4,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
52,Private,103651,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,Puerto-Rico,<=50K
72,Self-emp-not-inc,156310,11th,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
23,Private,34186,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,216757,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
58,Private,126991,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,36,United-States,>50K
23,Private,155403,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,587310,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,120074,HS-grad,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,5178,0,40,El-Salvador,<=50K
54,Local-gov,154430,5th-6th,13,Married-civ-spouse,Sales,Husband,White,Female,9386,0,5,United-States,>50K
24,Private,356347,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Local-gov,300816,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,114639,Doctorate,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,216096,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
69,Private,320294,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Self-emp-not-inc,104068,Bachelors,13,Separated,Prof-specialty,Own-child,White,Male,0,2559,60,United-States,<=50K
37,Local-gov,277777,Masters,14,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,El-Salvador,<=50K
81,Self-emp-not-inc,240191,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
42,Self-emp-inc,275677,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,3325,0,40,United-States,<=50K
34,Private,155433,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K
35,Private,109539,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,2258,40,United-States,<=50K
21,Private,69911,HS-grad,9,Never-married,Other-service,Own-child,Other,Female,0,0,35,United-States,<=50K
21,Self-emp-not-inc,99548,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,>50K
18,Self-emp-not-inc,206699,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K
65,Private,526968,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,193820,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
77,Private,219701,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
49,Self-emp-not-inc,169469,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,21,United-States,<=50K
45,Private,241962,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
36,Private,433375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3464,0,60,United-States,<=50K
34,Private,455995,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,220460,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
36,Private,109872,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,65,United-States,<=50K
73,Private,184474,Bachelors,13,Separated,Farming-fishing,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,Private,622192,10th,6,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,25,United-States,<=50K
44,Private,265266,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
50,Private,139126,10th,10,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,45,United-States,<=50K
82,Private,214498,11th,7,Married-civ-spouse,Sales,Husband,White,Male,3464,0,40,United-States,<=50K
31,Private,26671,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,1602,40,United-States,<=50K
36,Self-emp-inc,154210,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
58,Private,56582,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
24,Local-gov,101562,Some-college,10,Never-married,Tech-support,Own-child,White,Female,2174,0,40,United-States,<=50K
44,State-gov,84587,Assoc-acdm,11,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,>50K
52,Self-emp-not-inc,209739,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,7688,0,40,United-States,>50K
20,Private,321817,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,<=50K
28,Federal-gov,148623,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,94988,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,2258,50,United-States,<=50K
29,State-gov,196828,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15024,0,40,United-States,>50K
45,Private,134890,Prof-school,14,Separated,Other-service,Other-relative,White,Female,0,0,60,Philippines,>50K
37,Local-gov,215395,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,113838,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,50,United-States,<=50K
43,Private,217568,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,238376,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
35,Self-emp-not-inc,102110,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,<=50K
59,Private,201697,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Local-gov,102268,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,8614,0,50,United-States,<=50K
43,Private,231562,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
22,Private,269733,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
20,Private,260978,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
48,Private,181901,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Self-emp-inc,287480,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,<=50K
29,Private,46857,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,90,United-States,<=50K
22,Self-emp-inc,119411,9th,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
55,Private,53285,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K
45,Private,167415,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,1977,15,United-States,<=50K
56,Local-gov,26598,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,66634,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,15020,0,15,Ecuador,<=50K
43,Private,103344,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
38,Private,186932,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,<=50K
51,Private,25864,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,38,United-States,>50K
36,Local-gov,245521,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
37,Private,75167,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,40,United-States,>50K
32,Private,225823,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,Trinadad&Tobago,<=50K
39,Private,68318,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,470368,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,18,United-States,<=50K
61,Private,127493,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,174419,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,55,United-States,<=50K
49,Private,183887,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,>50K
29,Private,30908,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
74,Federal-gov,226947,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,30,United-States,<=50K
52,Private,323009,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,70,United-States,<=50K
50,Local-gov,222005,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,99,United-States,<=50K
33,Private,415500,Assoc-voc,13,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Male,7298,0,40,United-States,>50K
61,Private,208358,5th-6th,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K
18,Private,222294,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
30,Private,114691,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
68,Private,255575,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,329005,Masters,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
35,Private,34918,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,>50K
74,Private,104525,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,147258,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,75,United-States,>50K
35,Private,66473,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K
71,Self-emp-inc,100776,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,50,United-States,>50K
23,Private,192779,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
45,State-gov,98756,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
52,State-gov,37932,7th-8th,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
53,Self-emp-not-inc,156516,Some-college,10,Widowed,Craft-repair,Own-child,White,Male,0,0,24,United-States,<=50K
84,Private,37438,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,99156,5th-6th,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
33,Private,209034,1st-4th,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,89226,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
21,Federal-gov,21412,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,1719,25,United-States,<=50K
